CustomerID,TotalRevenue,OrderCount,TotalQuantity,AvgOrderValue,FirstPurchase,LastPurchase,Country,IsRepeat
15480,905.5,1,303,20.122222222222224,2011-08-15 14:32:00,2011-08-15 14:32:00,Malta,0
15482,10879.76,12,5004,112.16247422680412,2010-12-16 10:08:00,2011-11-24 10:46:00,United Kingdom,1
15483,225.26,4,291,2.6816666666666666,2011-03-18 12:26:00,2011-07-01 13:07:00,United Kingdom,1
15484,3590.41,4,3150,19.200053475935828,2011-09-22 13:31:00,2011-12-08 15:03:00,United Kingdom,1
15485,2564.5,3,1281,30.17058823529412,2010-12-01 13:23:00,2011-11-09 14:31:00,United Kingdom,1
15488,91.32000000000001,1,73,45.660000000000004,2011-09-08 10:11:00,2011-09-08 10:11:00,United Kingdom,0
15489,1134.28,3,608,22.6856,2011-05-12 12:54:00,2011-11-17 08:53:00,United Kingdom,1
15491,3100.09,6,1646,20.130454545454548,2011-04-18 10:04:00,2011-09-05 15:56:00,United Kingdom,1
15492,659.4599999999999,2,483,18.841714285714282,2011-09-26 14:02:00,2011-11-11 14:53:00,United Kingdom,1
15493,1953.41,5,551,6.7592041522491355,2011-03-14 11:44:00,2011-11-07 12:04:00,United Kingdom,1
15494,1280.58,2,1139,10.49655737704918,2011-08-10 15:29:00,2011-11-18 14:51:00,United Kingdom,1
15497,1262.2,2,624,84.14666666666668,2011-01-24 10:01:00,2011-11-22 11:51:00,United Kingdom,1
15498,13316.4,27,6105,26.00859375,2010-12-08 12:29:00,2011-12-07 12:48:00,United Kingdom,1
15500,1131.56,4,572,16.640588235294118,2011-09-19 13:47:00,2011-12-01 13:47:00,United Kingdom,1
15502,10384.93,12,4236,48.75553990610329,2010-12-05 15:40:00,2011-11-24 12:48:00,United Kingdom,1
15503,141.04,1,70,2.1369696969696967,2010-12-12 10:57:00,2010-12-12 10:57:00,United Kingdom,0
15504,52.83,1,33,4.063846153846153,2011-09-19 13:45:00,2011-09-19 13:45:00,United Kingdom,0
15505,3610.96,5,2390,37.22639175257732,2011-07-07 13:33:00,2011-10-18 07:56:00,United Kingdom,1
15506,972.08,3,842,6.03776397515528,2011-07-24 11:45:00,2011-11-17 12:11:00,United Kingdom,1
15507,475.86,1,160,10.574666666666667,2011-06-21 11:19:00,2011-06-21 11:19:00,United Kingdom,0
15508,1000.27,6,440,10.8725,2011-04-18 15:31:00,2011-06-03 15:43:00,United Kingdom,1
15510,250.0,1,2,250.0,2011-01-13 12:10:00,2011-01-13 12:10:00,United Kingdom,0
15511,900.53,5,269,5.699556962025317,2011-09-15 15:05:00,2011-11-28 09:43:00,United Kingdom,1
15512,121.0,2,68,17.285714285714285,2010-12-15 12:01:00,2011-07-07 10:20:00,United Kingdom,1
15513,14758.220000000001,19,5709,47.91629870129871,2010-12-01 11:22:00,2011-11-06 14:36:00,United Kingdom,1
15514,4023.7200000000003,11,2098,24.239277108433736,2010-12-10 13:50:00,2011-11-27 14:40:00,United Kingdom,1
15516,62.43,3,27,4.162,2011-10-24 11:33:00,2011-10-26 10:51:00,United Kingdom,1
15517,267.03,1,293,9.889999999999999,2011-04-20 14:02:00,2011-04-20 14:02:00,United Kingdom,0
15518,1921.55,8,1263,9.150238095238095,2011-01-11 12:55:00,2011-10-06 13:05:00,United Kingdom,1
15520,343.5,1,314,19.083333333333332,2011-12-08 10:58:00,2011-12-08 10:58:00,United Kingdom,0
15521,3000.2,8,1836,16.217297297297296,2011-03-30 09:15:00,2011-10-30 13:42:00,United Kingdom,1
15522,397.99,2,572,7.106964285714286,2011-09-13 12:26:00,2011-11-07 11:26:00,United Kingdom,1
15523,412.01000000000005,1,132,41.20100000000001,2011-09-16 16:29:00,2011-09-16 16:29:00,United Kingdom,0
15524,440.0,1,4,440.0,2011-11-15 12:09:00,2011-11-15 12:09:00,United Kingdom,0
15525,734.37,3,387,4.7075000000000005,2010-12-01 13:17:00,2011-12-07 14:43:00,United Kingdom,1
15526,148.44,2,24,37.11,2011-11-06 15:01:00,2011-11-06 15:04:00,United Kingdom,1
15527,2428.53,8,991,14.990925925925927,2010-12-20 14:15:00,2011-11-21 12:17:00,United Kingdom,1
15528,229.33,1,123,8.820384615384615,2011-03-30 16:14:00,2011-03-30 16:14:00,United Kingdom,0
15529,3962.6,11,3455,5.985800604229607,2010-12-08 12:24:00,2011-11-17 11:29:00,United Kingdom,1
15530,1497.31,4,938,13.993551401869158,2011-04-07 11:16:00,2011-11-18 12:25:00,United Kingdom,1
15531,1972.39,2,1085,9.00634703196347,2011-11-09 17:47:00,2011-12-01 18:43:00,United Kingdom,1
15532,1564.73,4,515,6.23398406374502,2010-12-16 16:45:00,2011-11-14 14:51:00,United Kingdom,1
15533,807.57,3,289,9.729759036144578,2011-09-11 15:41:00,2011-11-20 15:35:00,United Kingdom,1
15535,502.9,4,135,6.984722222222222,2011-01-16 12:35:00,2011-06-19 16:02:00,United Kingdom,1
15537,110.92,1,29,4.621666666666667,2011-06-29 13:10:00,2011-06-29 13:10:00,United Kingdom,0
15539,538.46,1,410,13.133170731707319,2011-12-02 13:36:00,2011-12-02 13:36:00,United Kingdom,0
15540,213.3,1,200,14.22,2011-11-28 13:51:00,2011-11-28 13:51:00,United Kingdom,0
15541,85.13000000000001,1,49,2.9355172413793107,2011-08-17 14:58:00,2011-08-17 14:58:00,United Kingdom,0
15543,127.86,1,86,4.566428571428571,2011-02-24 15:26:00,2011-02-24 15:26:00,United Kingdom,0
15544,3546.71,9,3109,13.693861003861004,2010-12-02 12:47:00,2011-11-30 16:43:00,United Kingdom,1
15545,288.96999999999997,2,162,3.612125,2010-12-03 17:28:00,2011-10-16 13:24:00,United Kingdom,1
15547,4910.6,14,3999,7.065611510791367,2010-12-12 13:26:00,2011-12-02 12:52:00,United Kingdom,1
15549,1681.46,3,694,14.749649122807018,2011-01-27 15:38:00,2011-09-23 16:22:00,United Kingdom,1
15550,575.63,4,295,9.43655737704918,2011-02-11 12:49:00,2011-12-05 15:38:00,United Kingdom,1
15551,436.06,1,218,15.036551724137931,2011-11-03 12:37:00,2011-11-03 12:37:00,United Kingdom,0
15552,90.12,1,60,5.301176470588236,2011-05-06 14:47:00,2011-05-06 14:47:00,United Kingdom,0
15553,428.93,1,449,7.798727272727273,2011-10-10 14:02:00,2011-10-10 14:02:00,United Kingdom,0
15554,217.2,1,74,15.514285714285714,2011-03-07 09:00:00,2011-03-07 09:00:00,United Kingdom,0
15555,4794.86,16,4427,5.4057046223224345,2010-12-05 14:45:00,2011-11-27 16:19:00,United Kingdom,1
15556,279.77,1,236,9.024838709677418,2011-11-15 16:08:00,2011-11-15 16:08:00,United Kingdom,0
15557,468.91,1,213,24.679473684210528,2011-11-11 12:46:00,2011-11-11 12:46:00,United Kingdom,0
15561,800.59,4,267,29.651481481481483,2011-05-08 11:38:00,2011-11-28 11:07:00,United Kingdom,1
15562,134.55,1,39,134.55,2010-12-23 09:55:00,2010-12-23 09:55:00,United Kingdom,0
15563,1400.44,4,1501,12.393274336283186,2010-12-16 11:27:00,2011-11-17 14:50:00,United Kingdom,1
15565,173.16,2,60,21.645,2011-09-30 10:44:00,2011-10-20 14:33:00,United Kingdom,1
15567,186.01,1,223,26.572857142857142,2011-11-21 10:48:00,2011-11-21 10:48:00,United Kingdom,0
15568,758.29,3,461,14.307358490566036,2011-09-27 14:37:00,2011-12-07 11:27:00,United Kingdom,1
15569,1375.71,5,666,44.377741935483876,2011-01-11 13:26:00,2011-08-28 10:15:00,United Kingdom,1
15570,4148.82,12,2063,13.005705329153605,2010-12-05 12:57:00,2011-12-02 14:47:00,United Kingdom,1
15571,650.4300000000001,4,264,11.411052631578949,2011-09-22 13:15:00,2011-11-28 10:02:00,United Kingdom,1
15572,2533.42,7,1213,11.950094339622641,2011-03-06 14:44:00,2011-12-05 10:09:00,United Kingdom,1
15573,591.1899999999999,2,355,6.094742268041236,2011-09-15 12:16:00,2011-11-08 11:38:00,United Kingdom,1
15574,675.64,4,332,4.445,2010-12-02 15:46:00,2011-06-15 12:01:00,United Kingdom,1
15576,921.37,1,394,21.427209302325583,2011-11-02 12:03:00,2011-11-02 12:03:00,United Kingdom,0
15577,258.88,3,89,6.637948717948718,2011-02-07 13:32:00,2011-07-11 17:03:00,United Kingdom,1
15578,127.1,1,52,9.776923076923076,2011-06-30 13:03:00,2011-06-30 13:03:00,United Kingdom,0
15579,327.6,2,117,6.825,2011-01-30 12:09:00,2011-10-02 12:45:00,United Kingdom,1
15581,3675.77,13,284,25.005238095238095,2010-12-08 14:38:00,2011-08-11 09:38:00,United Kingdom,1
15582,682.9100000000001,3,453,15.52068181818182,2011-05-03 13:36:00,2011-11-15 09:55:00,United Kingdom,1
15584,720.86,4,313,5.908688524590164,2011-06-30 16:39:00,2011-11-16 10:55:00,United Kingdom,1
15585,455.3,1,320,14.687096774193549,2011-06-16 08:38:00,2011-06-16 08:38:00,United Kingdom,0
15587,913.6800000000001,4,312,101.52000000000001,2010-12-23 09:59:00,2011-10-20 13:37:00,United Kingdom,1
15589,478.53000000000003,3,243,16.501034482758623,2011-02-02 10:46:00,2011-03-29 09:54:00,United Kingdom,1
15592,388.58,1,354,16.190833333333334,2011-10-24 08:59:00,2011-10-24 08:59:00,United Kingdom,0
15593,199.8,1,60,39.96,2011-09-30 11:46:00,2011-09-30 11:46:00,United Kingdom,0
15594,1771.78,5,983,17.201747572815535,2011-04-19 10:08:00,2011-11-24 08:53:00,United Kingdom,1
15596,1406.59,5,561,18.267402597402597,2010-12-09 16:10:00,2011-08-31 10:55:00,United Kingdom,1
15597,324.57,1,279,14.753181818181817,2011-11-04 13:26:00,2011-11-04 13:26:00,United Kingdom,0
15598,240.68,1,160,17.19142857142857,2011-10-17 16:04:00,2011-10-17 16:04:00,United Kingdom,0
15599,761.74,2,718,14.648846153846154,2011-05-19 13:05:00,2011-11-13 11:44:00,United Kingdom,1
15601,6776.56,14,4983,16.52819512195122,2010-12-02 10:39:00,2011-11-28 15:15:00,United Kingdom,1
15602,1297.8700000000001,9,1141,27.61425531914894,2010-12-06 15:35:00,2011-12-01 14:14:00,United Kingdom,1
15603,48.480000000000004,1,96,24.240000000000002,2011-09-22 10:04:00,2011-09-22 10:04:00,United Kingdom,0
15604,216.39,1,159,12.728823529411764,2011-10-18 14:47:00,2011-10-18 14:47:00,United Kingdom,0
15605,1198.23,5,441,17.88402985074627,2010-12-01 13:38:00,2011-11-03 14:17:00,United Kingdom,1
15606,2920.16,9,892,37.92415584415584,2011-01-19 12:07:00,2011-10-09 15:47:00,United Kingdom,1
15607,104.76,1,202,8.05846153846154,2011-01-07 12:44:00,2011-01-07 12:44:00,United Kingdom,0
15608,1093.68,4,714,18.228,2011-08-11 09:56:00,2011-11-11 13:20:00,United Kingdom,1
15609,298.48,1,148,18.655,2011-06-08 13:00:00,2011-06-08 13:00:00,United Kingdom,0
15610,112.46000000000001,1,66,18.743333333333336,2011-10-19 10:36:00,2011-10-19 10:36:00,United Kingdom,0
15611,1591.45,13,504,37.01046511627907,2011-01-09 11:32:00,2011-11-30 12:36:00,United Kingdom,1
15612,195.15,2,52,32.525,2011-10-09 12:49:00,2011-11-03 14:52:00,United Kingdom,1
15615,10399.74,23,5508,24.585673758865248,2010-12-15 16:21:00,2011-11-29 14:42:00,United Kingdom,1
15618,776.851,4,454,17.263355555555556,2011-07-26 10:13:00,2011-11-07 08:34:00,United Kingdom,1
15619,336.40000000000003,1,136,112.13333333333334,2011-11-29 08:14:00,2011-11-29 08:14:00,United Kingdom,0
15620,1553.18,3,915,15.5318,2010-12-16 14:34:00,2011-10-14 12:41:00,United Kingdom,1
15621,1293.03,4,501,80.814375,2011-11-18 11:49:00,2011-12-05 14:01:00,United Kingdom,1
15622,3709.56,9,1674,20.051675675675675,2011-03-02 13:42:00,2011-10-27 16:44:00,United Kingdom,1
15623,301.03,1,125,15.843684210526314,2011-07-21 17:26:00,2011-07-21 17:26:00,United Kingdom,0
15624,588.13,4,357,17.297941176470587,2011-03-28 13:32:00,2011-08-15 11:38:00,United Kingdom,1
15625,1534.26,4,1188,23.9728125,2011-04-18 14:01:00,2011-08-28 10:21:00,United Kingdom,1
15626,675.8,2,766,13.791836734693877,2011-01-14 10:10:00,2011-09-26 10:03:00,United Kingdom,1
15628,2870.2400000000002,9,1894,18.51767741935484,2010-12-08 09:51:00,2011-12-05 10:24:00,United Kingdom,1
15630,1186.35,2,800,19.772499999999997,2011-05-19 10:16:00,2011-10-25 15:36:00,United Kingdom,1
15632,3285.31,8,2109,19.67251497005988,2011-03-10 08:29:00,2011-11-24 09:51:00,United Kingdom,1
15634,243.55,1,99,16.236666666666668,2011-11-22 16:28:00,2011-11-22 16:28:00,United Kingdom,0
15636,724.76,2,284,28.9904,2011-03-02 14:50:00,2011-09-11 11:17:00,United Kingdom,1
15637,223.36,1,128,14.890666666666668,2011-10-18 08:28:00,2011-10-18 08:28:00,United Kingdom,0
15639,425.32,1,323,17.0128,2011-07-28 14:30:00,2011-07-28 14:30:00,United Kingdom,0
15640,12416.11,15,6572,26.084264705882354,2010-12-02 15:40:00,2011-12-05 14:35:00,United Kingdom,1
15641,1887.2,4,1562,15.858823529411765,2010-12-15 14:45:00,2011-08-26 14:04:00,United Kingdom,1
15643,664.0,3,246,20.12121212121212,2011-03-02 14:34:00,2011-06-01 07:38:00,United Kingdom,1
15644,803.54,4,550,3.4635344827586207,2011-03-23 15:37:00,2011-06-26 14:54:00,United Kingdom,1
15645,612.01,1,256,11.769423076923077,2011-11-21 11:55:00,2011-11-21 11:55:00,United Kingdom,0
15646,447.64000000000004,3,394,12.789714285714288,2010-12-02 16:59:00,2011-07-05 09:53:00,United Kingdom,1
15648,639.5,2,218,26.645833333333332,2011-03-17 18:59:00,2011-05-19 15:53:00,United Kingdom,1
15649,816.0,2,192,408.0,2010-12-07 10:06:00,2011-01-07 13:34:00,United Kingdom,1
15651,646.3,3,479,20.196875,2011-03-24 08:56:00,2011-11-03 08:41:00,United Kingdom,1
15652,337.74,1,208,16.082857142857144,2011-09-09 14:22:00,2011-09-09 14:22:00,United Kingdom,0
15653,877.4399999999999,2,1200,146.23999999999998,2011-08-16 09:50:00,2011-09-08 10:49:00,United Kingdom,1
15654,922.53,2,475,43.93,2011-11-13 15:15:00,2011-11-30 13:08:00,United Kingdom,1
15655,560.67,1,324,16.490294117647057,2011-04-10 15:25:00,2011-04-10 15:25:00,United Kingdom,0
15656,748.5,4,343,15.925531914893616,2011-02-28 15:32:00,2011-10-25 14:56:00,United Kingdom,1
15657,30.0,1,24,30.0,2011-11-17 12:19:00,2011-11-17 12:19:00,United Kingdom,0
15658,1024.1000000000001,5,242,21.33541666666667,2010-12-02 10:53:00,2011-06-02 15:22:00,United Kingdom,1
15659,306.45,1,111,27.85909090909091,2011-10-27 09:23:00,2011-10-27 09:23:00,United Kingdom,0
15660,1600.86,9,1050,17.787333333333333,2010-12-09 09:49:00,2011-11-14 16:58:00,United Kingdom,1
15661,309.8,2,236,61.96,2011-01-05 12:32:00,2011-01-26 13:56:00,United Kingdom,1
15663,138.14,1,106,15.348888888888887,2011-08-25 15:50:00,2011-08-25 15:50:00,United Kingdom,0
15664,386.43,1,157,22.731176470588235,2011-10-20 10:57:00,2011-10-20 10:57:00,United Kingdom,0
15665,2222.21,2,1654,19.323565217391305,2011-04-10 15:09:00,2011-06-24 14:57:00,United Kingdom,1
15667,301.32,1,240,23.178461538461537,2011-10-31 10:56:00,2011-10-31 10:56:00,United Kingdom,0
15668,76.32000000000001,1,72,76.32000000000001,2011-05-06 10:39:00,2011-05-06 10:39:00,United Kingdom,0
15669,684.34,4,342,20.737575757575758,2011-03-21 09:13:00,2011-10-30 16:03:00,United Kingdom,1
15670,173.05,1,91,14.420833333333334,2011-02-16 10:50:00,2011-02-16 10:50:00,United Kingdom,0
15671,2657.13,7,1699,34.065769230769234,2011-03-14 09:37:00,2011-11-21 12:43:00,United Kingdom,1
15673,2726.23,4,1451,19.755289855072466,2011-01-16 16:25:00,2011-09-12 16:12:00,United Kingdom,1
15674,2446.6,5,1275,21.46140350877193,2011-03-30 09:19:00,2011-09-27 15:17:00,United Kingdom,1
15675,323.69,3,527,15.413809523809524,2011-03-04 14:21:00,2011-09-19 13:48:00,United Kingdom,1
15676,3435.76,3,2252,17.00871287128713,2011-03-01 10:19:00,2011-11-21 12:40:00,United Kingdom,1
15677,657.23,1,319,19.916060606060608,2011-10-21 15:36:00,2011-10-21 15:36:00,United Kingdom,0
15678,352.7,1,184,29.391666666666666,2011-10-18 09:25:00,2011-10-18 09:25:00,United Kingdom,0
15679,781.28,4,1170,7.102545454545455,2011-06-10 08:24:00,2011-11-15 16:19:00,United Kingdom,1
15680,1333.68,3,952,17.09846153846154,2010-12-08 14:43:00,2011-11-30 13:46:00,United Kingdom,1
15681,1426.16,5,816,26.90867924528302,2011-03-04 13:46:00,2011-11-14 16:30:00,United Kingdom,1
15683,193.75,1,131,19.375,2011-08-14 12:56:00,2011-08-14 12:56:00,United Kingdom,0
15687,2993.1,9,1310,18.030722891566263,2011-01-13 15:13:00,2011-12-01 08:33:00,United Kingdom,1
15689,254.1,2,84,28.233333333333334,2010-12-13 09:57:00,2011-08-12 09:37:00,United Kingdom,1
15690,239.76,2,408,12.618947368421052,2011-08-31 11:40:00,2011-12-05 15:59:00,United Kingdom,1
15691,136.8,1,72,68.4,2011-04-01 15:13:00,2011-04-01 15:13:00,United Kingdom,0
15692,191.04,1,138,15.92,2011-11-11 14:12:00,2011-11-11 14:12:00,United Kingdom,0
15694,6479.4,14,1677,83.06923076923077,2010-12-02 07:49:00,2011-12-09 09:44:00,United Kingdom,1
15695,409.98,2,212,18.635454545454547,2011-03-18 08:31:00,2011-03-18 08:32:00,United Kingdom,1
15696,2711.11,8,1015,16.137559523809525,2011-01-17 11:24:00,2011-11-06 14:02:00,United Kingdom,1
15699,309.65,1,113,17.202777777777776,2011-11-22 08:26:00,2011-11-22 08:26:00,United Kingdom,0
15700,696.68,2,357,8.10093023255814,2011-06-19 15:36:00,2011-06-20 16:53:00,United Kingdom,1
15701,1529.0,4,912,6.647826086956521,2011-08-21 12:36:00,2011-12-07 14:39:00,United Kingdom,1
15703,211.5,1,66,42.3,2011-03-20 10:51:00,2011-03-20 10:51:00,United Kingdom,0
15704,2293.62,4,1028,19.603589743589744,2011-05-08 12:42:00,2011-07-22 13:35:00,United Kingdom,1
15705,143.1,1,62,23.849999999999998,2011-05-22 15:37:00,2011-05-22 15:37:00,United Kingdom,0
15706,1060.56,4,321,19.28290909090909,2011-08-15 14:32:00,2011-10-07 10:09:00,United Kingdom,1
15707,916.98,4,594,4.473073170731707,2011-09-14 14:19:00,2011-11-04 14:35:00,United Kingdom,1
15708,3235.25,7,1217,11.8507326007326,2010-12-05 11:12:00,2011-10-30 10:54:00,United Kingdom,1
15709,133.25,1,121,22.208333333333332,2011-03-01 10:38:00,2011-03-01 10:38:00,United Kingdom,0
15712,1072.3600000000001,5,486,20.233207547169815,2011-02-25 11:32:00,2011-11-30 14:09:00,United Kingdom,1
15713,356.7,2,150,18.773684210526316,2010-12-08 15:16:00,2011-07-19 13:34:00,United Kingdom,1
15714,330.03000000000003,2,186,9.706764705882353,2011-09-23 11:25:00,2011-11-28 11:26:00,United Kingdom,1
15716,1101.1100000000001,4,738,9.411196581196583,2010-12-05 12:26:00,2011-07-17 11:59:00,United Kingdom,1
15717,150.3,1,70,21.47142857142857,2011-04-19 13:21:00,2011-04-19 13:21:00,United Kingdom,0
15719,5030.07,13,2718,5.402867883995703,2011-01-06 12:31:00,2011-11-07 12:29:00,United Kingdom,1
15720,598.73,1,281,4.677578125,2011-11-15 14:48:00,2011-11-15 14:48:00,United Kingdom,0
15721,471.40000000000003,1,388,5.611904761904762,2011-11-28 12:14:00,2011-11-28 12:14:00,United Kingdom,0
15722,2211.21,5,1023,33.00313432835821,2011-02-22 12:24:00,2011-11-04 11:43:00,United Kingdom,1
15723,190.7,1,73,5.018421052631578,2010-12-10 11:12:00,2010-12-10 11:12:00,United Kingdom,0
15724,218.25,2,73,19.84090909090909,2011-02-28 10:40:00,2011-05-22 14:40:00,United Kingdom,1
15725,415.25,1,221,12.9765625,2011-11-24 14:51:00,2011-11-24 14:51:00,United Kingdom,0
15727,5159.06,7,3063,17.139734219269105,2010-12-15 15:47:00,2011-11-23 12:36:00,United Kingdom,1
15729,85.0,1,28,17.0,2011-05-11 12:36:00,2011-05-11 12:36:00,United Kingdom,0
15730,1120.88,3,689,16.01257142857143,2011-05-17 12:43:00,2011-10-05 12:31:00,United Kingdom,1
15732,294.12,2,215,21.00857142857143,2010-12-02 15:00:00,2011-05-11 14:24:00,United Kingdom,1
15733,162.3,1,62,16.23,2011-03-02 09:05:00,2011-03-02 09:05:00,United Kingdom,0
15734,1339.45,2,346,51.517307692307696,2011-05-23 14:59:00,2011-08-17 10:50:00,United Kingdom,1
15737,1188.1200000000001,8,597,16.734084507042255,2011-04-11 10:01:00,2011-11-25 11:21:00,United Kingdom,1
15738,4812.42,16,2982,27.817456647398846,2010-12-02 12:50:00,2011-11-21 08:26:00,United Kingdom,1
15739,449.12,1,472,56.14,2011-10-04 13:42:00,2011-10-04 13:42:00,United Kingdom,0
15740,154.88,1,152,17.20888888888889,2011-10-21 14:29:00,2011-10-21 14:29:00,United Kingdom,0
15743,775.96,4,214,9.022790697674418,2011-06-08 10:14:00,2011-11-23 17:19:00,United Kingdom,1
15744,34.8,1,120,11.6,2011-09-23 09:52:00,2011-09-23 09:52:00,United Kingdom,0
15745,1094.59,4,421,17.654677419354837,2011-04-17 13:04:00,2011-11-20 13:45:00,United Kingdom,1
15746,196.88,1,178,7.031428571428571,2011-07-28 15:21:00,2011-07-28 15:21:00,United Kingdom,0
15747,946.64,3,466,10.518222222222223,2011-06-20 11:30:00,2011-11-27 12:26:00,United Kingdom,1
15748,144.36,1,50,7.218000000000001,2011-10-30 12:51:00,2011-10-30 12:51:00,United Kingdom,0
15749,44534.3,3,18028,4453.43,2011-01-11 12:55:00,2011-04-18 13:20:00,United Kingdom,1
15750,2463.05,8,1783,8.464089347079039,2010-12-08 10:36:00,2011-12-07 12:34:00,United Kingdom,1
15752,2626.6,7,1960,6.485432098765432,2010-12-02 09:43:00,2011-10-31 11:37:00,United Kingdom,1
15753,79.2,1,144,79.2,2011-02-08 12:41:00,2011-02-08 12:41:00,United Kingdom,0
15754,458.57,3,199,16.3775,2011-04-07 12:24:00,2011-10-19 14:40:00,United Kingdom,1
15755,2364.25,6,1427,16.7677304964539,2011-02-18 11:53:00,2011-11-29 14:57:00,United Kingdom,1
15756,528.01,4,241,2.764450261780105,2011-04-04 14:00:00,2011-10-09 13:30:00,United Kingdom,1
15757,714.42,2,491,15.876,2011-05-06 11:40:00,2011-10-05 12:14:00,United Kingdom,1
15758,205.25,1,47,22.805555555555557,2011-11-15 10:48:00,2011-11-15 10:48:00,United Kingdom,0
15759,253.04,3,60,36.14857142857143,2010-12-16 15:29:00,2011-05-05 15:13:00,United Kingdom,1
15762,583.75,2,251,15.777027027027026,2011-09-23 15:17:00,2011-10-05 16:15:00,United Kingdom,1
15763,1086.92,2,271,17.818360655737706,2011-09-23 12:10:00,2011-11-08 09:44:00,United Kingdom,1
15764,3279.97,6,2050,18.222055555555553,2011-03-08 09:23:00,2011-09-12 17:58:00,United Kingdom,1
15766,315.06,1,170,28.64181818181818,2011-10-06 17:03:00,2011-10-06 17:03:00,United Kingdom,0
15768,621.8299999999999,3,244,23.03074074074074,2011-04-28 09:20:00,2011-08-16 10:48:00,United Kingdom,1
15769,56252.72,26,29672,432.7132307692308,2010-12-03 15:16:00,2011-12-02 13:52:00,United Kingdom,1
15773,635.6800000000001,1,311,63.568000000000005,2011-12-04 12:48:00,2011-12-04 12:48:00,United Kingdom,0
15774,270.8,1,87,10.832,2011-10-02 12:04:00,2011-10-02 12:04:00,United Kingdom,0
15775,104.9,1,68,14.985714285714286,2011-04-08 12:56:00,2011-04-08 12:56:00,United Kingdom,0
15776,241.62,1,138,13.423333333333334,2011-07-29 13:46:00,2011-07-29 13:46:00,United Kingdom,0
15777,1047.11,4,378,49.862380952380946,2010-12-13 16:38:00,2011-04-12 16:43:00,United Kingdom,1
15780,475.28000000000003,3,220,16.38896551724138,2010-12-17 11:43:00,2011-06-09 12:01:00,United Kingdom,1
15781,345.46,3,180,17.273,2011-02-07 09:15:00,2011-11-14 14:57:00,United Kingdom,1
15782,2614.7400000000002,3,864,60.80790697674419,2011-09-11 14:29:00,2011-11-30 10:49:00,United Kingdom,1
15783,246.3,1,212,17.592857142857145,2011-11-29 09:50:00,2011-11-29 09:50:00,United Kingdom,0
15785,2328.9700000000003,5,1612,28.059879518072293,2011-02-17 14:17:00,2011-11-07 11:33:00,United Kingdom,1
15786,4919.0,3,3340,18.492481203007518,2011-08-17 13:33:00,2011-10-24 14:13:00,United Kingdom,1
15787,933.26,3,534,4.6663,2011-10-09 13:11:00,2011-11-13 14:55:00,United Kingdom,1
15789,351.3,1,438,14.052,2010-12-16 14:35:00,2010-12-16 14:35:00,United Kingdom,0
15790,218.75,1,113,6.4338235294117645,2011-11-29 14:53:00,2011-11-29 14:53:00,United Kingdom,0
15791,1612.69,2,731,21.502533333333336,2011-05-19 15:15:00,2011-10-27 10:14:00,United Kingdom,1
15793,965.61,3,553,80.4675,2011-03-16 10:45:00,2011-11-25 09:31:00,United Kingdom,1
15795,610.01,1,581,14.524047619047618,2011-07-13 10:43:00,2011-07-13 10:43:00,United Kingdom,0
15796,2708.61,8,860,20.519772727272727,2011-02-10 15:40:00,2011-12-08 19:55:00,United Kingdom,1
15797,2207.4,4,873,275.925,2011-01-24 15:47:00,2011-08-18 17:04:00,United Kingdom,1
15799,884.14,3,955,9.021836734693878,2011-01-09 15:13:00,2011-09-25 12:46:00,United Kingdom,1
15800,696.89,2,332,5.956324786324786,2011-04-07 12:39:00,2011-08-24 14:23:00,United Kingdom,1
15801,1063.95,3,570,16.62421875,2011-08-22 09:53:00,2011-10-24 13:52:00,United Kingdom,1
15802,451.42,1,1,451.42,2011-07-20 11:38:00,2011-07-20 11:38:00,United Kingdom,0
15803,415.82000000000005,1,290,51.977500000000006,2011-10-19 14:56:00,2011-10-19 14:56:00,United Kingdom,0
15804,4206.39,13,2567,15.9938783269962,2011-05-25 10:12:00,2011-12-09 12:31:00,United Kingdom,1
15805,5488.18,17,3367,18.355117056856187,2010-12-10 09:33:00,2011-11-16 16:32:00,United Kingdom,1
15806,784.58,3,602,25.309032258064516,2011-03-08 09:24:00,2011-10-24 14:35:00,United Kingdom,1
15807,903.9,3,430,18.83125,2011-09-23 14:43:00,2011-10-20 14:10:00,United Kingdom,1
15808,3651.27,4,1305,18.72446153846154,2010-12-05 13:05:00,2011-02-06 14:33:00,United Kingdom,1
15809,515.77,5,301,14.736285714285714,2011-02-10 11:16:00,2011-11-03 16:40:00,United Kingdom,1
15810,1391.98,4,861,15.640224719101123,2011-02-16 09:11:00,2011-09-22 09:38:00,United Kingdom,1
15811,2218.62,6,1071,16.681353383458646,2010-12-09 15:29:00,2011-11-17 15:31:00,United Kingdom,1
15812,1801.14,5,922,43.930243902439024,2011-01-26 12:12:00,2011-08-24 14:19:00,United Kingdom,1
15813,1303.9099999999999,2,603,32.59775,2011-04-14 09:09:00,2011-05-16 08:13:00,United Kingdom,1
15814,1945.33,4,1271,27.018472222222222,2011-10-20 09:04:00,2011-11-23 08:17:00,United Kingdom,1
15815,2100.6,5,1856,42.86938775510204,2011-03-25 08:43:00,2011-10-07 12:42:00,United Kingdom,1
15819,1905.45,4,1357,15.491463414634147,2011-03-08 09:45:00,2011-10-21 14:50:00,United Kingdom,1
